index,store_id,d,revenue,sell_price
4723,CA_3,2013-05-19,21060.55,13521.39
4724,CA_3,2013-05-20,16281.98,13521.39
4725,CA_3,2013-05-21,14467.33,13521.39
4726,CA_3,2013-05-22,13975.98,13521.39
4727,CA_3,2013-05-23,13860.2,13521.39
4728,CA_3,2013-05-24,15690.99,13521.39
4729,CA_3,2013-05-25,17113.79,13517.14
4730,CA_3,2013-05-26,16485.11,13517.14
4731,CA_3,2013-05-27,18053.3,13517.14
4732,CA_3,2013-05-28,14929.97,13517.14
4733,CA_3,2013-05-29,13546.41,13517.14
4734,CA_3,2013-05-30,13394.9,13517.14
4735,CA_3,2013-05-31,16193.99,13517.14
4736,CA_3,2013-06-01,19528.2,13519.48
4737,CA_3,2013-06-02,22252.35,13519.48
4738,CA_3,2013-06-03,18516.26,13519.48
4739,CA_3,2013-06-04,16393.4,13519.48
4740,CA_3,2013-06-05,16716.39,13519.48
4741,CA_3,2013-06-06,15417.83,13519.48
4742,CA_3,2013-06-07,17047.99,13519.48
4743,CA_3,2013-06-08,20458.37,13518.04
4744,CA_3,2013-06-09,23988.84,13517.78
4745,CA_3,2013-06-10,19851.77,13517.78
4746,CA_3,2013-06-11,16065.23,13517.78
4747,CA_3,2013-06-12,15738.72,13517.78
4748,CA_3,2013-06-13,15499.5,13517.78
4749,CA_3,2013-06-14,16559.2,13517.78
4750,CA_3,2013-06-15,19362.23,13520.95
4751,CA_3,2013-06-16,17990.4,13520.95
4752,CA_3,2013-06-17,17351.86,13520.95
4753,CA_3,2013-06-18,15610.210000000001,13520.95
4754,CA_3,2013-06-19,15501.8,13520.95
4755,CA_3,2013-06-20,14788.68,13520.95
4756,CA_3,2013-06-21,16589.39,13520.95
4757,CA_3,2013-06-22,18640.49,13514.76
4758,CA_3,2013-06-23,20394.25,13514.76
4759,CA_3,2013-06-24,16480.0,13514.76
4760,CA_3,2013-06-25,15539.03,13514.76
4761,CA_3,2013-06-26,14565.25,13514.76
4762,CA_3,2013-06-27,14818.87,13514.76
4763,CA_3,2013-06-28,16526.66,13514.76
4764,CA_3,2013-06-29,20706.73,13508.2
4765,CA_3,2013-06-30,20743.03,13508.2
4766,CA_3,2013-07-01,19420.52,13508.2
4767,CA_3,2013-07-02,18199.23,13508.2
4768,CA_3,2013-07-03,21244.71,13508.2
4769,CA_3,2013-07-04,18504.97,13508.2
4770,CA_3,2013-07-05,18907.49,13508.2
4771,CA_3,2013-07-06,18628.43,13514.78
4772,CA_3,2013-07-07,22045.2,13514.78
4773,CA_3,2013-07-08,18585.97,13514.78
4774,CA_3,2013-07-09,17179.72,13514.78
4775,CA_3,2013-07-10,18692.57,13514.78
4776,CA_3,2013-07-11,16004.01,13514.78
4777,CA_3,2013-07-12,17042.37,13514.78
4778,CA_3,2013-07-13,19345.68,13513.92
4779,CA_3,2013-07-14,20882.34,13513.92
4780,CA_3,2013-07-15,16469.68,13513.92
4781,CA_3,2013-07-16,15939.43,13513.92
4782,CA_3,2013-07-17,15693.74,13513.92
4783,CA_3,2013-07-18,15876.07,13513.92
4784,CA_3,2013-07-19,16365.09,13513.92
4785,CA_3,2013-07-20,19695.35,13498.33
4786,CA_3,2013-07-21,21061.91,13498.34
4787,CA_3,2013-07-22,16279.710000000001,13498.34
4788,CA_3,2013-07-23,15727.39,13498.34
4789,CA_3,2013-07-24,14583.2,13498.34
4790,CA_3,2013-07-25,15905.64,13498.34
4791,CA_3,2013-07-26,16575.54,13498.34
4792,CA_3,2013-07-27,19967.88,13502.54
4793,CA_3,2013-07-28,19325.7,13502.960000000001
4794,CA_3,2013-07-29,16196.59,13502.960000000001
4795,CA_3,2013-07-30,14475.11,13502.960000000001
4796,CA_3,2013-07-31,16138.86,13502.960000000001
4797,CA_3,2013-08-01,18228.31,13502.960000000001
4798,CA_3,2013-08-02,18059.11,13502.960000000001
4799,CA_3,2013-08-03,20687.26,13496.66
4800,CA_3,2013-08-04,22183.65,13496.66
4801,CA_3,2013-08-05,19873.01,13496.66
4802,CA_3,2013-08-06,16685.05,13496.66
4803,CA_3,2013-08-07,17869.38,13496.66
4804,CA_3,2013-08-08,16708.33,13496.66
4805,CA_3,2013-08-09,18349.76,13496.66
4806,CA_3,2013-08-10,20037.45,13489.12
4807,CA_3,2013-08-11,20479.72,13489.12
4808,CA_3,2013-08-12,18340.45,13489.12
4809,CA_3,2013-08-13,17004.05,13489.12
4810,CA_3,2013-08-14,15095.47,13489.12
4811,CA_3,2013-08-15,16129.48,13489.12
4812,CA_3,2013-08-16,17974.3,13489.12
4813,CA_3,2013-08-17,20423.77,13480.32
4814,CA_3,2013-08-18,22044.13,13480.32
4815,CA_3,2013-08-19,18321.15,13480.32
4816,CA_3,2013-08-20,16554.1,13480.32
4817,CA_3,2013-08-21,15121.43,13480.32
4818,CA_3,2013-08-22,15212.42,13480.32
4819,CA_3,2013-08-23,16710.75,13480.32
4820,CA_3,2013-08-24,19436.56,13481.43
4821,CA_3,2013-08-25,22584.22,13481.43
4822,CA_3,2013-08-26,17660.45,13481.43
4823,CA_3,2013-08-27,16583.58,13481.43
4824,CA_3,2013-08-28,15179.16,13481.43
4825,CA_3,2013-08-29,15570.210000000001,13481.43
4826,CA_3,2013-08-30,17837.98,13481.43
4827,CA_3,2013-08-31,20783.0,13474.14
4828,CA_3,2013-09-01,20477.69,13473.89
4829,CA_3,2013-09-02,22310.1,13473.89
4830,CA_3,2013-09-03,18028.65,13473.89
4831,CA_3,2013-09-04,15912.82,13473.89
4832,CA_3,2013-09-05,16401.46,13473.89
4833,CA_3,2013-09-06,17450.55,13473.89
4834,CA_3,2013-09-07,21842.39,13477.49
4835,CA_3,2013-09-08,24843.06,13477.08
4836,CA_3,2013-09-09,19332.73,13477.08
4837,CA_3,2013-09-10,17887.83,13477.08
4838,CA_3,2013-09-11,17249.99,13477.08
4839,CA_3,2013-09-12,15880.75,13477.08
4840,CA_3,2013-09-13,17264.44,13477.08
4841,CA_3,2013-09-14,20011.51,13478.65
4842,CA_3,2013-09-15,23002.61,13478.65
4843,CA_3,2013-09-16,18856.28,13478.65
4844,CA_3,2013-09-17,16585.18,13478.65
4845,CA_3,2013-09-18,16152.03,13478.65
4846,CA_3,2013-09-19,15326.380000000001,13478.65
4847,CA_3,2013-09-20,17924.29,13478.65
4848,CA_3,2013-09-21,20031.12,13470.68
4849,CA_3,2013-09-22,22736.11,13470.68
4850,CA_3,2013-09-23,17456.88,13470.68
4851,CA_3,2013-09-24,15288.28,13470.68
4852,CA_3,2013-09-25,15106.55,13470.68
4853,CA_3,2013-09-26,14676.92,13470.68
4854,CA_3,2013-09-27,16169.83,13470.68
4855,CA_3,2013-09-28,19624.37,13471.02
4856,CA_3,2013-09-29,20242.28,13470.52
4857,CA_3,2013-09-30,16305.42,13470.52
4858,CA_3,2013-10-01,16809.53,13470.52
4859,CA_3,2013-10-02,16095.01,13470.52
4860,CA_3,2013-10-03,15796.83,13470.52
4861,CA_3,2013-10-04,17854.05,13470.52
4862,CA_3,2013-10-05,22324.81,13478.78
4863,CA_3,2013-10-06,24270.34,13478.55
4864,CA_3,2013-10-07,19621.78,13478.55
4865,CA_3,2013-10-08,18640.08,13478.55
4866,CA_3,2013-10-09,17304.13,13478.55
4867,CA_3,2013-10-10,17667.02,13478.55
4868,CA_3,2013-10-11,18304.7,13478.55
4869,CA_3,2013-10-12,21070.260000000002,13477.48
4870,CA_3,2013-10-13,22149.77,13477.48
4871,CA_3,2013-10-14,18055.83,13477.48
4872,CA_3,2013-10-15,16507.12,13477.48
4873,CA_3,2013-10-16,16504.96,13477.48
4874,CA_3,2013-10-17,15303.17,13477.48
4875,CA_3,2013-10-18,16124.37,13477.48
4876,CA_3,2013-10-19,20618.58,13482.44
4877,CA_3,2013-10-20,22215.0,13482.44
4878,CA_3,2013-10-21,17793.25,13482.44
4879,CA_3,2013-10-22,15441.35,13482.44
4880,CA_3,2013-10-23,15039.51,13482.44
4881,CA_3,2013-10-24,15008.62,13482.44
4882,CA_3,2013-10-25,15962.89,13482.44
4883,CA_3,2013-10-26,19954.4,13484.58
4884,CA_3,2013-10-27,20970.94,13485.380000000001
4885,CA_3,2013-10-28,17003.98,13485.380000000001
4886,CA_3,2013-10-29,15176.58,13485.380000000001
4887,CA_3,2013-10-30,17300.64,13485.380000000001
4888,CA_3,2013-10-31,12406.68,13485.380000000001
4889,CA_3,2013-11-01,17348.1,13485.380000000001
4890,CA_3,2013-11-02,21828.2,13496.93
4891,CA_3,2013-11-03,23991.88,13496.93
4892,CA_3,2013-11-04,18802.75,13496.93
4893,CA_3,2013-11-05,16977.45,13496.93
4894,CA_3,2013-11-06,16246.26,13496.93
4895,CA_3,2013-11-07,16642.25,13496.93
4896,CA_3,2013-11-08,17016.93,13496.93
4897,CA_3,2013-11-09,21718.88,13484.26
4898,CA_3,2013-11-10,22567.08,13484.26
4899,CA_3,2013-11-11,20008.16,13484.26
4900,CA_3,2013-11-12,14562.67,13484.26
4901,CA_3,2013-11-13,15157.91,13484.26
4902,CA_3,2013-11-14,13549.57,13484.26
4903,CA_3,2013-11-15,16151.51,13484.26
4904,CA_3,2013-11-16,20301.21,13475.3
4905,CA_3,2013-11-17,21989.43,13475.3
4906,CA_3,2013-11-18,16327.67,13475.3
4907,CA_3,2013-11-19,14098.94,13475.3
4908,CA_3,2013-11-20,14048.15,13475.3
4909,CA_3,2013-11-21,13712.06,13475.3
4910,CA_3,2013-11-22,15092.47,13475.3
4911,CA_3,2013-11-23,19843.920000000002,13473.07
4912,CA_3,2013-11-24,20080.68,13473.57
4913,CA_3,2013-11-25,15749.25,13473.57
4914,CA_3,2013-11-26,16655.72,13473.57
4915,CA_3,2013-11-27,15063.03,13473.57
4916,CA_3,2013-11-28,9688.57,13473.57
4917,CA_3,2013-11-29,11372.95,13473.57
4918,CA_3,2013-11-30,14919.01,13473.83
4919,CA_3,2013-12-01,18727.89,13473.83
4920,CA_3,2013-12-02,17222.09,13473.83
4921,CA_3,2013-12-03,17845.25,13473.83
4922,CA_3,2013-12-04,14008.66,13473.83
4923,CA_3,2013-12-05,15951.93,13473.83
4924,CA_3,2013-12-06,16465.21,13473.83
4925,CA_3,2013-12-07,20054.81,13474.14
4926,CA_3,2013-12-08,20212.5,13474.14
4927,CA_3,2013-12-09,16748.51,13474.14
4928,CA_3,2013-12-10,15528.39,13474.14
4929,CA_3,2013-12-11,14938.74,13474.14
4930,CA_3,2013-12-12,13895.81,13474.14
4931,CA_3,2013-12-13,16478.96,13474.14
4932,CA_3,2013-12-14,18597.59,13465.15
4933,CA_3,2013-12-15,19624.81,13465.15
4934,CA_3,2013-12-16,16233.44,13465.15
4935,CA_3,2013-12-17,15376.75,13465.15
4936,CA_3,2013-12-18,15138.78,13465.15
4937,CA_3,2013-12-19,14659.67,13465.15
4938,CA_3,2013-12-20,14224.630000000001,13465.15
4939,CA_3,2013-12-21,17922.48,13465.33
4940,CA_3,2013-12-22,18351.37,13465.33
4941,CA_3,2013-12-23,15639.54,13465.33
4942,CA_3,2013-12-24,12685.38,13465.33
4943,CA_3,2013-12-25,7.44,13465.33
4944,CA_3,2013-12-26,17826.58,13465.33
4945,CA_3,2013-12-27,16559.87,13465.33
4946,CA_3,2013-12-28,16633.31,13461.58
4947,CA_3,2013-12-29,17153.3,13461.58
4948,CA_3,2013-12-30,16564.43,13461.58
4949,CA_3,2013-12-31,15700.52,13461.58
4950,CA_3,2014-01-01,12335.83,13461.58
4951,CA_3,2014-01-02,16416.170000000002,13461.58
4952,CA_3,2014-01-03,18603.71,13461.58
4953,CA_3,2014-01-04,20073.78,13456.960000000001
4954,CA_3,2014-01-05,22601.15,13457.16
4955,CA_3,2014-01-06,17990.18,13457.16
4956,CA_3,2014-01-07,15758.98,13457.16
4957,CA_3,2014-01-08,16813.73,13457.16
4958,CA_3,2014-01-09,15845.39,13457.16
4959,CA_3,2014-01-10,16448.25,13457.16
4960,CA_3,2014-01-11,22000.75,13455.92
4961,CA_3,2014-01-12,21096.7,13455.92
4962,CA_3,2014-01-13,16150.65,13455.92
4963,CA_3,2014-01-14,14282.32,13455.92
4964,CA_3,2014-01-15,15143.05,13455.92
4965,CA_3,2014-01-16,14700.55,13455.92
4966,CA_3,2014-01-17,16851.21,13455.92
4967,CA_3,2014-01-18,20020.9,13449.51
4968,CA_3,2014-01-19,19627.74,13449.51
4969,CA_3,2014-01-20,17790.05,13449.51
4970,CA_3,2014-01-21,15247.76,13449.51
4971,CA_3,2014-01-22,15948.94,13449.51
4972,CA_3,2014-01-23,13739.72,13449.51
4973,CA_3,2014-01-24,15512.49,13449.51
4974,CA_3,2014-01-25,19671.89,13448.97
4975,CA_3,2014-01-26,21120.74,13449.44
4976,CA_3,2014-01-27,14816.17,13449.44
4977,CA_3,2014-01-28,13653.17,13449.44
4978,CA_3,2014-01-29,12240.23,13449.44
4979,CA_3,2014-01-30,13275.72,13449.44
4980,CA_3,2014-01-31,14902.37,13449.44
4981,CA_3,2014-02-01,16831.12,13466.17
4982,CA_3,2014-02-02,21556.96,13466.17
4983,CA_3,2014-02-03,19701.52,13466.17
4984,CA_3,2014-02-04,16604.15,13466.17
4985,CA_3,2014-02-05,16145.24,13466.17
4986,CA_3,2014-02-06,16075.64,13466.17
4987,CA_3,2014-02-07,16026.1,13466.17
4988,CA_3,2014-02-08,23687.45,13459.16
4989,CA_3,2014-02-09,23884.51,13459.16
4990,CA_3,2014-02-10,17934.48,13459.16
4991,CA_3,2014-02-11,16166.73,13459.16
4992,CA_3,2014-02-12,16564.2,13459.16
4993,CA_3,2014-02-13,17593.54,13459.16
4994,CA_3,2014-02-14,15028.76,13459.16
4995,CA_3,2014-02-15,18769.170000000002,13464.58
4996,CA_3,2014-02-16,19917.05,13464.58
4997,CA_3,2014-02-17,18575.79,13464.58
4998,CA_3,2014-02-18,15492.16,13464.58
4999,CA_3,2014-02-19,14669.68,13464.58
5000,CA_3,2014-02-20,15232.11,13464.58
5001,CA_3,2014-02-21,16069.62,13464.58
5002,CA_3,2014-02-22,19634.96,13485.460000000001
5003,CA_3,2014-02-23,21750.94,13485.460000000001
5004,CA_3,2014-02-24,16379.460000000001,13485.460000000001
5005,CA_3,2014-02-25,15380.44,13485.460000000001
5006,CA_3,2014-02-26,12523.53,13485.460000000001
5007,CA_3,2014-02-27,14324.73,13485.460000000001
5008,CA_3,2014-02-28,14617.08,13485.460000000001
5009,CA_3,2014-03-01,23093.77,13488.5
5010,CA_3,2014-03-02,22876.07,13488.5
5011,CA_3,2014-03-03,18015.61,13488.5
5012,CA_3,2014-03-04,16031.76,13488.5
5013,CA_3,2014-03-05,14862.55,13488.5
5014,CA_3,2014-03-06,14810.44,13488.5
5015,CA_3,2014-03-07,15666.14,13488.5
5016,CA_3,2014-03-08,19321.56,13491.5
5017,CA_3,2014-03-09,25476.19,13491.5
5018,CA_3,2014-03-10,20589.16,13491.5
5019,CA_3,2014-03-11,17159.63,13491.5
5020,CA_3,2014-03-12,17552.86,13491.5
5021,CA_3,2014-03-13,16154.81,13491.5
5022,CA_3,2014-03-14,16736.26,13491.5
5023,CA_3,2014-03-15,19932.510000000002,13490.82
5024,CA_3,2014-03-16,23332.77,13490.82
5025,CA_3,2014-03-17,17842.52,13490.82
5026,CA_3,2014-03-18,16137.23,13490.82
5027,CA_3,2014-03-19,14112.6,13490.82
5028,CA_3,2014-03-20,14393.82,13490.82
5029,CA_3,2014-03-21,15794.32,13490.82
5030,CA_3,2014-03-22,19690.97,13489.9
5031,CA_3,2014-03-23,23581.46,13489.9
5032,CA_3,2014-03-24,17507.82,13489.9
5033,CA_3,2014-03-25,15216.49,13489.9
5034,CA_3,2014-03-26,15307.72,13489.9
5035,CA_3,2014-03-27,15359.62,13489.9
5036,CA_3,2014-03-28,16598.93,13489.9
5037,CA_3,2014-03-29,19364.47,13489.880000000001
5038,CA_3,2014-03-30,22368.23,13489.880000000001
5039,CA_3,2014-03-31,16090.59,13489.880000000001
5040,CA_3,2014-04-01,17977.91,13489.880000000001
5041,CA_3,2014-04-02,17436.34,13489.880000000001
5042,CA_3,2014-04-03,18115.1,13489.880000000001
5043,CA_3,2014-04-04,18346.25,13489.880000000001
5044,CA_3,2014-04-05,21839.49,13480.42
5045,CA_3,2014-04-06,25240.510000000002,13480.42
5046,CA_3,2014-04-07,19817.91,13480.42
5047,CA_3,2014-04-08,18923.65,13480.42
5048,CA_3,2014-04-09,17702.46,13480.42
5049,CA_3,2014-04-10,18156.0,13480.42
5050,CA_3,2014-04-11,17746.77,13480.42
5051,CA_3,2014-04-12,20042.09,13493.710000000001
5052,CA_3,2014-04-13,22761.84,13493.74
5053,CA_3,2014-04-14,17852.36,13493.74
5054,CA_3,2014-04-15,17103.5,13493.74
5055,CA_3,2014-04-16,16616.62,13493.74
5056,CA_3,2014-04-17,16890.28,13493.74
5057,CA_3,2014-04-18,17681.74,13493.74
5058,CA_3,2014-04-19,23573.15,13496.380000000001
5059,CA_3,2014-04-20,22418.010000000002,13496.380000000001
5060,CA_3,2014-04-21,17021.87,13496.380000000001
5061,CA_3,2014-04-22,16039.54,13496.380000000001
5062,CA_3,2014-04-23,16841.93,13496.380000000001
5063,CA_3,2014-04-24,17041.07,13496.380000000001
5064,CA_3,2014-04-25,16163.9,13496.380000000001
5065,CA_3,2014-04-26,20840.920000000002,13496.25
5066,CA_3,2014-04-27,23814.78,13496.25
5067,CA_3,2014-04-28,17371.51,13496.25
5068,CA_3,2014-04-29,15729.89,13496.25
5069,CA_3,2014-04-30,15499.64,13496.25
5070,CA_3,2014-05-01,18139.49,13496.25
5071,CA_3,2014-05-02,19867.7,13496.25
5072,CA_3,2014-05-03,21937.8,13510.06
5073,CA_3,2014-05-04,22984.14,13510.06
5074,CA_3,2014-05-05,20183.06,13510.06
5075,CA_3,2014-05-06,18516.88,13510.06
5076,CA_3,2014-05-07,17897.09,13510.06
5077,CA_3,2014-05-08,17058.420000000002,13510.06
5078,CA_3,2014-05-09,18450.32,13510.06
5079,CA_3,2014-05-10,20192.35,13512.130000000001
5080,CA_3,2014-05-11,20862.37,13512.130000000001
5081,CA_3,2014-05-12,19548.44,13512.130000000001
5082,CA_3,2014-05-13,17897.52,13512.130000000001
5083,CA_3,2014-05-14,16883.43,13512.130000000001
5084,CA_3,2014-05-15,16756.62,13512.130000000001
5085,CA_3,2014-05-16,17220.11,13512.130000000001
5086,CA_3,2014-05-17,20658.66,13502.83
5087,CA_3,2014-05-18,22051.6,13502.83
5088,CA_3,2014-05-19,17538.55,13502.83
5089,CA_3,2014-05-20,16221.57,13502.83
5090,CA_3,2014-05-21,16095.18,13502.83
5091,CA_3,2014-05-22,16127.09,13502.83
5092,CA_3,2014-05-23,16190.68,13502.83
5093,CA_3,2014-05-24,17988.95,13505.4
5094,CA_3,2014-05-25,18728.11,13505.4
5095,CA_3,2014-05-26,20788.24,13505.4
5096,CA_3,2014-05-27,16629.18,13505.4
5097,CA_3,2014-05-28,14086.05,13505.4
5098,CA_3,2014-05-29,14694.08,13505.4
5099,CA_3,2014-05-30,16747.93,13505.4
5100,CA_3,2014-05-31,20197.91,13504.62
5101,CA_3,2014-06-01,24372.010000000002,13504.62
5102,CA_3,2014-06-02,19862.49,13504.62
5103,CA_3,2014-06-03,19825.23,13504.62
5104,CA_3,2014-06-04,18705.79,13504.62
5105,CA_3,2014-06-05,18495.7,13504.62
5106,CA_3,2014-06-06,18399.13,13504.62
5107,CA_3,2014-06-07,21576.26,13508.26
5108,CA_3,2014-06-08,22594.46,13508.26
5109,CA_3,2014-06-09,21330.73,13508.26
5110,CA_3,2014-06-10,18804.45,13508.26
5111,CA_3,2014-06-11,17571.59,13508.26
5112,CA_3,2014-06-12,17040.02,13508.26
5113,CA_3,2014-06-13,18632.69,13508.26
5114,CA_3,2014-06-14,21903.07,13528.37
5115,CA_3,2014-06-15,20444.95,13528.37
5116,CA_3,2014-06-16,18386.39,13528.37
5117,CA_3,2014-06-17,17274.170000000002,13528.37
5118,CA_3,2014-06-18,16808.78,13528.37
5119,CA_3,2014-06-19,17648.81,13528.37
5120,CA_3,2014-06-20,17817.43,13528.37
5121,CA_3,2014-06-21,20991.56,13537.54
5122,CA_3,2014-06-22,23417.65,13537.54
5123,CA_3,2014-06-23,18689.15,13537.54
5124,CA_3,2014-06-24,17080.87,13537.54
5125,CA_3,2014-06-25,15560.68,13537.54
5126,CA_3,2014-06-26,16025.84,13537.54
5127,CA_3,2014-06-27,16271.07,13537.54
5128,CA_3,2014-06-28,20820.56,13543.35
5129,CA_3,2014-06-29,20883.29,13543.35
5130,CA_3,2014-06-30,17700.68,13543.35
5131,CA_3,2014-07-01,19979.27,13543.35
5132,CA_3,2014-07-02,19625.06,13543.35
5133,CA_3,2014-07-03,22970.670000000002,13543.35
5134,CA_3,2014-07-04,19690.18,13543.35
5135,CA_3,2014-07-05,19810.32,13548.36
5136,CA_3,2014-07-06,23746.96,13548.36
5137,CA_3,2014-07-07,21246.670000000002,13548.36
5138,CA_3,2014-07-08,19849.38,13548.36
5139,CA_3,2014-07-09,19375.41,13548.36
5140,CA_3,2014-07-10,19987.72,13548.36
5141,CA_3,2014-07-11,19787.69,13548.36
5142,CA_3,2014-07-12,22362.82,13548.8
5143,CA_3,2014-07-13,22315.0,13548.8
5144,CA_3,2014-07-14,19037.49,13548.8
5145,CA_3,2014-07-15,17124.44,13548.8
5146,CA_3,2014-07-16,17642.63,13548.8
5147,CA_3,2014-07-17,16033.87,13548.8
5148,CA_3,2014-07-18,18055.37,13548.8
5149,CA_3,2014-07-19,20414.2,13546.460000000001
5150,CA_3,2014-07-20,21425.03,13546.460000000001
5151,CA_3,2014-07-21,18161.14,13546.460000000001
5152,CA_3,2014-07-22,17389.6,13546.460000000001
5153,CA_3,2014-07-23,16332.92,13546.460000000001
5154,CA_3,2014-07-24,15995.11,13546.460000000001
5155,CA_3,2014-07-25,17080.72,13546.460000000001
5156,CA_3,2014-07-26,20146.96,13537.130000000001
5157,CA_3,2014-07-27,23266.6,13537.130000000001
5158,CA_3,2014-07-28,18052.33,13537.130000000001
5159,CA_3,2014-07-29,16613.8,13537.130000000001
5160,CA_3,2014-07-30,15946.64,13537.130000000001
5161,CA_3,2014-07-31,16715.6,13537.130000000001
5162,CA_3,2014-08-01,21250.31,13537.130000000001
5163,CA_3,2014-08-02,23559.89,13534.79
5164,CA_3,2014-08-03,24219.38,13534.79
5165,CA_3,2014-08-04,19226.24,13534.79
5166,CA_3,2014-08-05,19304.38,13534.79
5167,CA_3,2014-08-06,18405.39,13534.79
5168,CA_3,2014-08-07,18343.43,13534.79
5169,CA_3,2014-08-08,19931.06,13534.79
5170,CA_3,2014-08-09,22816.06,13529.49
5171,CA_3,2014-08-10,23696.69,13529.49
5172,CA_3,2014-08-11,19405.4,13529.49
5173,CA_3,2014-08-12,18849.61,13529.49
5174,CA_3,2014-08-13,17382.55,13529.49
5175,CA_3,2014-08-14,16169.78,13529.49
5176,CA_3,2014-08-15,17388.98,13529.49
5177,CA_3,2014-08-16,21170.89,13536.68
5178,CA_3,2014-08-17,24859.24,13536.68
5179,CA_3,2014-08-18,19772.86,13536.68
5180,CA_3,2014-08-19,17605.7,13536.68
5181,CA_3,2014-08-20,17337.06,13536.68
5182,CA_3,2014-08-21,16654.33,13536.68
5183,CA_3,2014-08-22,19543.65,13536.68
5184,CA_3,2014-08-23,23269.21,13539.84
5185,CA_3,2014-08-24,25853.95,13539.84
5186,CA_3,2014-08-25,18386.03,13539.84
5187,CA_3,2014-08-26,16462.25,13539.84
5188,CA_3,2014-08-27,16127.59,13539.84
5189,CA_3,2014-08-28,15974.23,13539.84
5190,CA_3,2014-08-29,18743.77,13539.84
5191,CA_3,2014-08-30,20913.08,13546.34
5192,CA_3,2014-08-31,20050.83,13546.34
5193,CA_3,2014-09-01,22633.670000000002,13546.34
5194,CA_3,2014-09-02,18653.35,13546.34
5195,CA_3,2014-09-03,18508.09,13546.34
5196,CA_3,2014-09-04,17348.75,13546.34
5197,CA_3,2014-09-05,17415.31,13546.34
5198,CA_3,2014-09-06,22159.1,13559.83
5199,CA_3,2014-09-07,25672.73,13559.83
5200,CA_3,2014-09-08,19662.04,13559.83
5201,CA_3,2014-09-09,16824.84,13559.83
5202,CA_3,2014-09-10,18091.39,13559.83
5203,CA_3,2014-09-11,18688.09,13559.83
5204,CA_3,2014-09-12,20180.89,13559.83
5205,CA_3,2014-09-13,23293.85,13576.01
5206,CA_3,2014-09-14,23900.02,13576.01
5207,CA_3,2014-09-15,18633.06,13576.01
5208,CA_3,2014-09-16,17568.07,13576.01
5209,CA_3,2014-09-17,17112.01,13576.01
5210,CA_3,2014-09-18,17200.3,13576.01
5211,CA_3,2014-09-19,17659.27,13576.01
5212,CA_3,2014-09-20,21979.49,13571.2
5213,CA_3,2014-09-21,24607.24,13571.26
5214,CA_3,2014-09-22,19474.2,13571.26
5215,CA_3,2014-09-23,17269.35,13571.26
5216,CA_3,2014-09-24,16569.97,13571.26
5217,CA_3,2014-09-25,16515.45,13571.26
5218,CA_3,2014-09-26,17839.9,13571.26
5219,CA_3,2014-09-27,21109.89,13569.14
5220,CA_3,2014-09-28,23918.56,13569.14
5221,CA_3,2014-09-29,17952.23,13569.14
5222,CA_3,2014-09-30,16733.97,13569.14
5223,CA_3,2014-10-01,18675.9,13569.14
5224,CA_3,2014-10-02,18467.06,13569.14
5225,CA_3,2014-10-03,20414.34,13569.14
5226,CA_3,2014-10-04,25966.7,13551.9
5227,CA_3,2014-10-05,26708.36,13551.9
5228,CA_3,2014-10-06,21300.670000000002,13551.9
5229,CA_3,2014-10-07,18600.58,13551.9
5230,CA_3,2014-10-08,18626.96,13551.9
5231,CA_3,2014-10-09,18104.170000000002,13551.9
5232,CA_3,2014-10-10,18485.27,13551.9
5233,CA_3,2014-10-11,22284.93,13569.05
5234,CA_3,2014-10-12,25061.37,13569.05
5235,CA_3,2014-10-13,18944.04,13569.05
5236,CA_3,2014-10-14,16632.9,13569.05
5237,CA_3,2014-10-15,16994.15,13569.05
5238,CA_3,2014-10-16,14752.61,13569.05
5239,CA_3,2014-10-17,17473.72,13569.05
5240,CA_3,2014-10-18,22873.5,13571.02
5241,CA_3,2014-10-19,25415.89,13571.02
5242,CA_3,2014-10-20,19678.23,13571.02
5243,CA_3,2014-10-21,17159.85,13571.02
5244,CA_3,2014-10-22,15783.37,13571.02
5245,CA_3,2014-10-23,15886.31,13571.02
5246,CA_3,2014-10-24,17083.78,13571.02
5247,CA_3,2014-10-25,19963.14,13568.83
5248,CA_3,2014-10-26,23180.36,13568.83
5249,CA_3,2014-10-27,18755.13,13568.83
5250,CA_3,2014-10-28,15282.41,13568.83
5251,CA_3,2014-10-29,15399.7,13568.83
5252,CA_3,2014-10-30,15631.83,13568.83
5253,CA_3,2014-10-31,15251.300000000001,13568.83
5254,CA_3,2014-11-01,23857.34,13574.69
5255,CA_3,2014-11-02,26336.88,13574.69
5256,CA_3,2014-11-03,21180.79,13574.69
5257,CA_3,2014-11-04,18428.13,13574.69
5258,CA_3,2014-11-05,17989.75,13574.69
5259,CA_3,2014-11-06,17450.04,13574.69
5260,CA_3,2014-11-07,18354.98,13574.69
5261,CA_3,2014-11-08,23777.55,13570.07
5262,CA_3,2014-11-09,25044.75,13570.07
5263,CA_3,2014-11-10,20328.28,13570.07
5264,CA_3,2014-11-11,18545.47,13570.07
5265,CA_3,2014-11-12,14760.69,13570.07
5266,CA_3,2014-11-13,14096.33,13570.07
5267,CA_3,2014-11-14,16243.1,13570.07
5268,CA_3,2014-11-15,20696.83,13575.1
5269,CA_3,2014-11-16,23467.96,13575.1
5270,CA_3,2014-11-17,18197.24,13575.1
5271,CA_3,2014-11-18,16065.03,13575.1
