store_id,d,revenue
CA_3,2015-04-19,25175.89
CA_3,2015-04-20,18569.95
CA_3,2015-04-21,16445.39
CA_3,2015-04-22,16829.4
CA_3,2015-04-23,16788.97
CA_3,2015-04-24,17472.4
CA_3,2015-04-25,22832.82
CA_3,2015-04-26,24343.670000000002
CA_3,2015-04-27,18236.87
CA_3,2015-04-28,16965.7
CA_3,2015-04-29,14977.18
CA_3,2015-04-30,15601.2
CA_3,2015-05-01,19939.08
CA_3,2015-05-02,22427.27
CA_3,2015-05-03,24740.6
CA_3,2015-05-04,22707.07
CA_3,2015-05-05,18140.16
CA_3,2015-05-06,17967.74
CA_3,2015-05-07,16927.07
CA_3,2015-05-08,18667.920000000002
CA_3,2015-05-09,23460.75
CA_3,2015-05-10,20474.56
CA_3,2015-05-11,20960.670000000002
CA_3,2015-05-12,19029.68
CA_3,2015-05-13,18531.23
CA_3,2015-05-14,16759.920000000002
CA_3,2015-05-15,18607.260000000002
CA_3,2015-05-16,22399.58
CA_3,2015-05-17,24228.56
CA_3,2015-05-18,19279.72
CA_3,2015-05-19,17248.14
CA_3,2015-05-20,16686.78
CA_3,2015-05-21,16914.7
CA_3,2015-05-22,19346.91
CA_3,2015-05-23,20147.99
CA_3,2015-05-24,20961.74
CA_3,2015-05-25,23800.260000000002
CA_3,2015-05-26,17752.86
CA_3,2015-05-27,15655.880000000001
CA_3,2015-05-28,15800.14
CA_3,2015-05-29,16443.86
CA_3,2015-05-30,20690.98
CA_3,2015-05-31,22709.77
CA_3,2015-06-01,20614.97
CA_3,2015-06-02,20306.98
CA_3,2015-06-03,18724.28
CA_3,2015-06-04,18618.77
CA_3,2015-06-05,18099.08
CA_3,2015-06-06,23892.510000000002
CA_3,2015-06-07,24648.350000000002
CA_3,2015-06-08,21970.29
CA_3,2015-06-09,20234.670000000002
CA_3,2015-06-10,19701.52
CA_3,2015-06-11,17480.22
CA_3,2015-06-12,18118.99
CA_3,2015-06-13,22084.5
CA_3,2015-06-14,24176.18
CA_3,2015-06-15,20989.4
CA_3,2015-06-16,16625.97
CA_3,2015-06-17,17547.74
CA_3,2015-06-18,17177.35
CA_3,2015-06-19,17263.72
CA_3,2015-06-20,21615.03
CA_3,2015-06-21,20795.12
CA_3,2015-06-22,19813.58
CA_3,2015-06-23,17010.31
CA_3,2015-06-24,16313.98
CA_3,2015-06-25,17325.49
CA_3,2015-06-26,17990.89
CA_3,2015-06-27,21379.87
CA_3,2015-06-28,22962.07
CA_3,2015-06-29,19326.49
CA_3,2015-06-30,17997.15
CA_3,2015-07-01,20009.9
CA_3,2015-07-02,20177.74
CA_3,2015-07-03,25884.010000000002
CA_3,2015-07-04,18188.28
CA_3,2015-07-05,22476.83
CA_3,2015-07-06,19976.16
CA_3,2015-07-07,19557.3
CA_3,2015-07-08,18877.91
CA_3,2015-07-09,19287.37
CA_3,2015-07-10,20843.57
CA_3,2015-07-11,22367.09
CA_3,2015-07-12,24545.15
CA_3,2015-07-13,20764.26
CA_3,2015-07-14,18169.48
CA_3,2015-07-15,19108.18
CA_3,2015-07-16,18569.1
CA_3,2015-07-17,18546.69
CA_3,2015-07-18,23024.45
CA_3,2015-07-19,24535.1
CA_3,2015-07-20,20413.53
CA_3,2015-07-21,18578.46
CA_3,2015-07-22,16918.28
CA_3,2015-07-23,17315.35
CA_3,2015-07-24,18395.15
CA_3,2015-07-25,22090.83
CA_3,2015-07-26,22351.44
CA_3,2015-07-27,18973.2
CA_3,2015-07-28,17948.87
CA_3,2015-07-29,16737.510000000002
CA_3,2015-07-30,16979.86
CA_3,2015-07-31,18471.71
CA_3,2015-08-01,24227.34
CA_3,2015-08-02,26050.96
CA_3,2015-08-03,22706.420000000002
CA_3,2015-08-04,20632.18
CA_3,2015-08-05,19381.9
CA_3,2015-08-06,18915.45
CA_3,2015-08-07,20164.89
CA_3,2015-08-08,24805.61
CA_3,2015-08-09,27377.510000000002
CA_3,2015-08-10,22318.89
CA_3,2015-08-11,20257.760000000002
CA_3,2015-08-12,18541.09
CA_3,2015-08-13,18326.24
CA_3,2015-08-14,18671.08
CA_3,2015-08-15,24532.06
CA_3,2015-08-16,27786.62
CA_3,2015-08-17,22569.74
CA_3,2015-08-18,19601.76
CA_3,2015-08-19,19438.920000000002
CA_3,2015-08-20,17445.63
CA_3,2015-08-21,17604.22
CA_3,2015-08-22,23649.64
CA_3,2015-08-23,25456.24
CA_3,2015-08-24,19342.09
CA_3,2015-08-25,17241.63
CA_3,2015-08-26,16000.37
CA_3,2015-08-27,16265.81
CA_3,2015-08-28,17246.91
CA_3,2015-08-29,22336.44
CA_3,2015-08-30,24473.43
CA_3,2015-08-31,19018.56
CA_3,2015-09-01,18984.37
CA_3,2015-09-02,18260.99
CA_3,2015-09-03,18258.75
CA_3,2015-09-04,19849.08
CA_3,2015-09-05,21897.44
CA_3,2015-09-06,20564.88
CA_3,2015-09-07,24339.49
CA_3,2015-09-08,19252.2
CA_3,2015-09-09,19424.9
CA_3,2015-09-10,19532.16
CA_3,2015-09-11,18428.06
CA_3,2015-09-12,22678.31
CA_3,2015-09-13,26790.71
CA_3,2015-09-14,18118.62
CA_3,2015-09-15,17155.9
CA_3,2015-09-16,15836.77
CA_3,2015-09-17,16346.300000000001
CA_3,2015-09-18,18843.25
CA_3,2015-09-19,24909.54
CA_3,2015-09-20,25610.54
CA_3,2015-09-21,20012.13
CA_3,2015-09-22,18765.78
CA_3,2015-09-23,18236.35
CA_3,2015-09-24,16276.5
CA_3,2015-09-25,19057.99
CA_3,2015-09-26,22312.91
CA_3,2015-09-27,24052.36
CA_3,2015-09-28,18464.6
CA_3,2015-09-29,16820.46
CA_3,2015-09-30,16398.31
CA_3,2015-10-01,17803.99
CA_3,2015-10-02,19865.260000000002
CA_3,2015-10-03,25844.11
CA_3,2015-10-04,26518.87
CA_3,2015-10-05,22017.46
CA_3,2015-10-06,19365.63
CA_3,2015-10-07,18603.48
CA_3,2015-10-08,17904.34
CA_3,2015-10-09,20550.22
CA_3,2015-10-10,24074.96
CA_3,2015-10-11,19081.61
CA_3,2015-10-12,22328.3
CA_3,2015-10-13,17545.53
CA_3,2015-10-14,17792.7
CA_3,2015-10-15,17072.14
CA_3,2015-10-16,18464.0
CA_3,2015-10-17,23088.64
CA_3,2015-10-18,25785.72
CA_3,2015-10-19,19742.98
CA_3,2015-10-20,17242.22
CA_3,2015-10-21,16263.85
CA_3,2015-10-22,16571.36
CA_3,2015-10-23,17848.25
CA_3,2015-10-24,20729.0
CA_3,2015-10-25,25156.19
CA_3,2015-10-26,18998.86
CA_3,2015-10-27,17647.29
CA_3,2015-10-28,16803.64
CA_3,2015-10-29,17051.88
CA_3,2015-10-30,17719.06
CA_3,2015-10-31,20339.47
CA_3,2015-11-01,25745.08
CA_3,2015-11-02,18563.260000000002
CA_3,2015-11-03,19414.38
CA_3,2015-11-04,17653.79
CA_3,2015-11-05,16894.5
CA_3,2015-11-06,18862.69
CA_3,2015-11-07,23241.9
CA_3,2015-11-08,26570.55
CA_3,2015-11-09,19151.83
CA_3,2015-11-10,17993.27
CA_3,2015-11-11,16856.13
CA_3,2015-11-12,15914.630000000001
CA_3,2015-11-13,16451.76
CA_3,2015-11-14,22417.64
CA_3,2015-11-15,23883.47
CA_3,2015-11-16,18275.98
CA_3,2015-11-17,16037.92
CA_3,2015-11-18,15837.34
CA_3,2015-11-19,14703.83
CA_3,2015-11-20,16475.63
CA_3,2015-11-21,20576.19
CA_3,2015-11-22,23925.15
CA_3,2015-11-23,18315.68
CA_3,2015-11-24,16511.5
CA_3,2015-11-25,17534.57
CA_3,2015-11-26,10863.1
CA_3,2015-11-27,12441.84
CA_3,2015-11-28,16702.76
CA_3,2015-11-29,20234.12
CA_3,2015-11-30,16790.84
CA_3,2015-12-01,17086.06
CA_3,2015-12-02,16735.71
CA_3,2015-12-03,18066.49
CA_3,2015-12-04,19415.64
CA_3,2015-12-05,21843.010000000002
CA_3,2015-12-06,24423.15
CA_3,2015-12-07,17991.71
CA_3,2015-12-08,16814.87
CA_3,2015-12-09,16492.58
CA_3,2015-12-10,16109.98
CA_3,2015-12-11,16531.71
CA_3,2015-12-12,20934.670000000002
CA_3,2015-12-13,22743.24
CA_3,2015-12-14,18282.95
CA_3,2015-12-15,16514.670000000002
CA_3,2015-12-16,17319.39
CA_3,2015-12-17,17375.32
CA_3,2015-12-18,16161.04
CA_3,2015-12-19,20707.420000000002
CA_3,2015-12-20,21069.69
CA_3,2015-12-21,16758.35
CA_3,2015-12-22,17614.15
CA_3,2015-12-23,16604.21
CA_3,2015-12-24,13351.05
CA_3,2015-12-25,7.96
CA_3,2015-12-26,19670.37
CA_3,2015-12-27,18581.91
CA_3,2015-12-28,17727.170000000002
CA_3,2015-12-29,16771.05
CA_3,2015-12-30,16593.84
CA_3,2015-12-31,17397.52
CA_3,2016-01-01,14739.87
CA_3,2016-01-02,21390.1
CA_3,2016-01-03,21947.61
CA_3,2016-01-04,19399.73
CA_3,2016-01-05,17672.45
CA_3,2016-01-06,15911.93
CA_3,2016-01-07,17590.64
CA_3,2016-01-08,17441.55
CA_3,2016-01-09,24520.68
CA_3,2016-01-10,25410.25
CA_3,2016-01-11,19120.36
CA_3,2016-01-12,16506.89
CA_3,2016-01-13,14837.89
CA_3,2016-01-14,15115.19
CA_3,2016-01-15,16879.06
CA_3,2016-01-16,22736.21
CA_3,2016-01-17,23168.87
CA_3,2016-01-18,19577.46
CA_3,2016-01-19,15513.32
CA_3,2016-01-20,16036.51
CA_3,2016-01-21,15719.24
CA_3,2016-01-22,15875.48
CA_3,2016-01-23,24451.57
CA_3,2016-01-24,25159.27
CA_3,2016-01-25,19972.5
CA_3,2016-01-26,16294.44
CA_3,2016-01-27,16936.41
CA_3,2016-01-28,16634.15
CA_3,2016-01-29,17073.64
CA_3,2016-01-30,22740.11
CA_3,2016-01-31,26174.75
CA_3,2016-02-01,20115.25
CA_3,2016-02-02,18540.260000000002
CA_3,2016-02-03,18604.16
CA_3,2016-02-04,19274.85
CA_3,2016-02-05,18950.97
CA_3,2016-02-06,23380.81
CA_3,2016-02-07,21464.47
CA_3,2016-02-08,19509.24
CA_3,2016-02-09,18870.9
CA_3,2016-02-10,20338.78
CA_3,2016-02-11,20401.72
CA_3,2016-02-12,18307.73
CA_3,2016-02-13,24470.21
CA_3,2016-02-14,21248.78
CA_3,2016-02-15,24266.5
CA_3,2016-02-16,18932.91
CA_3,2016-02-17,17028.69
CA_3,2016-02-18,17693.37
CA_3,2016-02-19,18946.02
CA_3,2016-02-20,23761.84
CA_3,2016-02-21,26476.420000000002
CA_3,2016-02-22,20078.41
CA_3,2016-02-23,17722.13
CA_3,2016-02-24,17162.01
CA_3,2016-02-25,17510.03
CA_3,2016-02-26,18079.54
CA_3,2016-02-27,23148.12
CA_3,2016-02-28,25055.22
CA_3,2016-02-29,20619.55
CA_3,2016-03-01,20046.7
CA_3,2016-03-02,17970.7
CA_3,2016-03-03,18809.7
CA_3,2016-03-04,17587.44
CA_3,2016-03-05,24193.420000000002
CA_3,2016-03-06,28428.5
CA_3,2016-03-07,20856.75
CA_3,2016-03-08,19292.99
CA_3,2016-03-09,18511.45
CA_3,2016-03-10,17820.43
CA_3,2016-03-11,18531.2
CA_3,2016-03-12,24069.12
CA_3,2016-03-13,26000.55
CA_3,2016-03-14,20498.46
CA_3,2016-03-15,17992.93
CA_3,2016-03-16,18177.73
CA_3,2016-03-17,17229.98
CA_3,2016-03-18,17787.670000000002
CA_3,2016-03-19,24254.45
CA_3,2016-03-20,26807.35
CA_3,2016-03-21,20517.84
CA_3,2016-03-22,17826.670000000002
CA_3,2016-03-23,18000.39
CA_3,2016-03-24,17487.46
CA_3,2016-03-25,20280.05
CA_3,2016-03-26,24759.47
CA_3,2016-03-27,24715.34
CA_3,2016-03-28,18015.24
CA_3,2016-03-29,17766.56
CA_3,2016-03-30,16911.86
CA_3,2016-03-31,17467.45
CA_3,2016-04-01,21494.53
CA_3,2016-04-02,23888.95
CA_3,2016-04-03,27739.27
CA_3,2016-04-04,22327.84
CA_3,2016-04-05,20176.74
CA_3,2016-04-06,18075.760000000002
CA_3,2016-04-07,18023.68
CA_3,2016-04-08,19837.49
CA_3,2016-04-09,25762.02
CA_3,2016-04-10,29381.88
CA_3,2016-04-11,21499.87
CA_3,2016-04-12,18331.34
CA_3,2016-04-13,17515.84
CA_3,2016-04-14,18194.09
CA_3,2016-04-15,17544.65
CA_3,2016-04-16,22537.77
CA_3,2016-04-17,26993.77
CA_3,2016-04-18,20306.96
CA_3,2016-04-19,18832.71
CA_3,2016-04-20,18113.4
CA_3,2016-04-21,16230.51
CA_3,2016-04-22,18491.01
CA_3,2016-04-23,24861.53
CA_3,2016-04-24,26999.77
CA_3,2016-04-25,21662.510000000002
CA_3,2016-04-26,17924.1
CA_3,2016-04-27,16858.21
CA_3,2016-04-28,16662.98
CA_3,2016-04-29,19288.78
CA_3,2016-04-30,24333.260000000002
CA_3,2016-05-01,26670.55
CA_3,2016-05-02,22582.73
CA_3,2016-05-03,20335.420000000002
CA_3,2016-05-04,20043.670000000002
CA_3,2016-05-05,19542.7
CA_3,2016-05-06,19599.12
CA_3,2016-05-07,24941.170000000002
CA_3,2016-05-08,22905.84
CA_3,2016-05-09,23045.47
CA_3,2016-05-10,20180.77
CA_3,2016-05-11,20375.920000000002
CA_3,2016-05-12,17510.73
CA_3,2016-05-13,19829.86
CA_3,2016-05-14,24562.27
CA_3,2016-05-15,27210.84
CA_3,2016-05-16,20218.1
CA_3,2016-05-17,18372.2
CA_3,2016-05-18,17780.83
CA_3,2016-05-19,18635.35
CA_3,2016-05-20,18219.23
CA_3,2016-05-21,23849.52
CA_3,2016-05-22,27275.84
CA_4,2011-01-29,4561.59
CA_4,2011-01-30,4681.41
CA_4,2011-01-31,3637.98
CA_4,2011-02-01,3708.92
CA_4,2011-02-02,3841.14
CA_4,2011-02-03,3420.46
CA_4,2011-02-04,3965.84
CA_4,2011-02-05,4990.9
CA_4,2011-02-06,4714.09
CA_4,2011-02-07,3985.17
CA_4,2011-02-08,3633.39
CA_4,2011-02-09,3368.97
CA_4,2011-02-10,3877.91
CA_4,2011-02-11,3862.11
CA_4,2011-02-12,4219.47
CA_4,2011-02-13,5455.49
CA_4,2011-02-14,3460.92
CA_4,2011-02-15,3986.9
CA_4,2011-02-16,3528.21
CA_4,2011-02-17,3168.0
CA_4,2011-02-18,4241.65
CA_4,2011-02-19,4712.79
CA_4,2011-02-20,4452.87
CA_4,2011-02-21,4425.69
CA_4,2011-02-22,3528.56
CA_4,2011-02-23,3555.49
CA_4,2011-02-24,3090.91
CA_4,2011-02-25,3781.53
CA_4,2011-02-26,4511.62
CA_4,2011-02-27,4692.87
CA_4,2011-02-28,3769.12
CA_4,2011-03-01,3903.39
CA_4,2011-03-02,3624.16
CA_4,2011-03-03,3742.89
CA_4,2011-03-04,4142.97
CA_4,2011-03-05,4565.52
CA_4,2011-03-06,5628.63
CA_4,2011-03-07,4245.24
CA_4,2011-03-08,3925.97
CA_4,2011-03-09,3527.26
CA_4,2011-03-10,3895.54
CA_4,2011-03-11,4027.85
CA_4,2011-03-12,4651.86
CA_4,2011-03-13,4836.76
CA_4,2011-03-14,4227.43
CA_4,2011-03-15,3688.34
CA_4,2011-03-16,4017.91
CA_4,2011-03-17,3481.41
CA_4,2011-03-18,4135.52
CA_4,2011-03-19,4518.76
CA_4,2011-03-20,4604.35
CA_4,2011-03-21,4137.43
CA_4,2011-03-22,3586.54
CA_4,2011-03-23,3336.11
CA_4,2011-03-24,2776.9
CA_4,2011-03-25,4074.3
CA_4,2011-03-26,4381.75
CA_4,2011-03-27,4301.07
CA_4,2011-03-28,3594.55
CA_4,2011-03-29,3322.99
CA_4,2011-03-30,3341.04
CA_4,2011-03-31,3799.91
CA_4,2011-04-01,4382.9800000000005
CA_4,2011-04-02,4971.83
CA_4,2011-04-03,4943.87
CA_4,2011-04-04,4449.37
CA_4,2011-04-05,4029.9
CA_4,2011-04-06,3918.23
CA_4,2011-04-07,3880.28
CA_4,2011-04-08,4009.31
CA_4,2011-04-09,4751.8
CA_4,2011-04-10,5495.19
CA_4,2011-04-11,4717.39
CA_4,2011-04-12,3985.09
CA_4,2011-04-13,3503.85
CA_4,2011-04-14,3766.39
CA_4,2011-04-15,3977.67
CA_4,2011-04-16,4617.26
CA_4,2011-04-17,5355.65
CA_4,2011-04-18,4124.81
CA_4,2011-04-19,4249.99
CA_4,2011-04-20,3796.2400000000002
CA_4,2011-04-21,3590.22
CA_4,2011-04-22,4366.21
CA_4,2011-04-23,5532.19
CA_4,2011-04-24,3990.12
CA_4,2011-04-25,3355.09
CA_4,2011-04-26,3263.72
CA_4,2011-04-27,3266.97
CA_4,2011-04-28,3332.18
CA_4,2011-04-29,4343.09
CA_4,2011-04-30,4587.31
CA_4,2011-05-01,5095.9
CA_4,2011-05-02,4183.42
CA_4,2011-05-03,4537.02
CA_4,2011-05-04,3852.77
CA_4,2011-05-05,3754.44
CA_4,2011-05-06,4328.8
CA_4,2011-05-07,4275.1
CA_4,2011-05-08,3950.04
CA_4,2011-05-09,4794.9
CA_4,2011-05-10,4510.71
CA_4,2011-05-11,4354.93
CA_4,2011-05-12,3929.19
CA_4,2011-05-13,4619.29
CA_4,2011-05-14,4599.07
CA_4,2011-05-15,5234.12
CA_4,2011-05-16,3916.13
CA_4,2011-05-17,3541.55
CA_4,2011-05-18,3801.07
CA_4,2011-05-19,3460.05
CA_4,2011-05-20,4138.07
CA_4,2011-05-21,4587.79
CA_4,2011-05-22,4895.24
CA_4,2011-05-23,4399.7300000000005
CA_4,2011-05-24,3834.7200000000003
CA_4,2011-05-25,3904.11
CA_4,2011-05-26,3968.56
CA_4,2011-05-27,4331.68
CA_4,2011-05-28,4074.03
CA_4,2011-05-29,4107.68
CA_4,2011-05-30,4493.63
CA_4,2011-05-31,3843.25
CA_4,2011-06-01,3787.62
CA_4,2011-06-02,3874.44
CA_4,2011-06-03,4431.69
CA_4,2011-06-04,5082.24
CA_4,2011-06-05,4986.8
CA_4,2011-06-06,4664.81
CA_4,2011-06-07,4238.47
CA_4,2011-06-08,3749.39
CA_4,2011-06-09,3739.53
CA_4,2011-06-10,4481.7300000000005
CA_4,2011-06-11,4876.32
CA_4,2011-06-12,4913.59
CA_4,2011-06-13,4338.2
CA_4,2011-06-14,3922.89
CA_4,2011-06-15,4173.66
CA_4,2011-06-16,3894.15
CA_4,2011-06-17,3947.02
CA_4,2011-06-18,4629.41
CA_4,2011-06-19,4165.39
CA_4,2011-06-20,4411.09
CA_4,2011-06-21,2303.9
CA_4,2011-06-22,3884.64
CA_4,2011-06-23,4439.02
CA_4,2011-06-24,4394.9
CA_4,2011-06-25,4152.74
CA_4,2011-06-26,4409.01
CA_4,2011-06-27,4463.93
CA_4,2011-06-28,4006.46
CA_4,2011-06-29,3401.14
CA_4,2011-06-30,3971.18
CA_4,2011-07-01,4750.31
CA_4,2011-07-02,5058.68
CA_4,2011-07-03,4643.7300000000005
CA_4,2011-07-04,4174.8
CA_4,2011-07-05,4673.51
CA_4,2011-07-06,4591.4400000000005
CA_4,2011-07-07,4213.92
CA_4,2011-07-08,5174.31
CA_4,2011-07-09,4582.62
CA_4,2011-07-10,5028.55
CA_4,2011-07-11,4311.02
CA_4,2011-07-12,4013.6
CA_4,2011-07-13,3981.96
CA_4,2011-07-14,4051.56
CA_4,2011-07-15,4355.29
CA_4,2011-07-16,4914.06
CA_4,2011-07-17,5185.62
CA_4,2011-07-18,4487.83
CA_4,2011-07-19,3892.3
CA_4,2011-07-20,4181.37
CA_4,2011-07-21,4154.24
CA_4,2011-07-22,4059.21
CA_4,2011-07-23,4589.27
CA_4,2011-07-24,4692.83
CA_4,2011-07-25,4122.89
CA_4,2011-07-26,4083.04
CA_4,2011-07-27,3803.03
CA_4,2011-07-28,3937.31
CA_4,2011-07-29,4157.93
CA_4,2011-07-30,4942.5
CA_4,2011-07-31,5026.48
CA_4,2011-08-01,4561.16
CA_4,2011-08-02,4316.47
CA_4,2011-08-03,4080.9
CA_4,2011-08-04,3744.89
CA_4,2011-08-05,4181.47
CA_4,2011-08-06,4652.96
CA_4,2011-08-07,4984.28
CA_4,2011-08-08,4142.69
CA_4,2011-08-09,4209.35
CA_4,2011-08-10,3906.33
CA_4,2011-08-11,4350.08
CA_4,2011-08-12,4817.76
CA_4,2011-08-13,5160.74
CA_4,2011-08-14,5601.51
CA_4,2011-08-15,4763.4
CA_4,2011-08-16,4089.69
CA_4,2011-08-17,4542.54
CA_4,2011-08-18,4224.62
CA_4,2011-08-19,4172.4
CA_4,2011-08-20,4915.43
CA_4,2011-08-21,5862.2300000000005
CA_4,2011-08-22,4565.74
CA_4,2011-08-23,4048.7400000000002
CA_4,2011-08-24,4241.06
CA_4,2011-08-25,4184.39
CA_4,2011-08-26,4341.78
CA_4,2011-08-27,4839.56
CA_4,2011-08-28,5738.57
CA_4,2011-08-29,4410.06
CA_4,2011-08-30,3673.89
CA_4,2011-08-31,3901.26
CA_4,2011-09-01,4562.54
CA_4,2011-09-02,4509.11
CA_4,2011-09-03,5628.43
CA_4,2011-09-04,4472.67
CA_4,2011-09-05,5288.77
CA_4,2011-09-06,4606.02
CA_4,2011-09-07,4138.84
CA_4,2011-09-08,4403.1
CA_4,2011-09-09,4636.9
CA_4,2011-09-10,5346.11
CA_4,2011-09-11,5894.68
CA_4,2011-09-12,4893.38
CA_4,2011-09-13,4238.33
CA_4,2011-09-14,3888.4
CA_4,2011-09-15,4436.0
CA_4,2011-09-16,4821.42
CA_4,2011-09-17,5408.77
CA_4,2011-09-18,6259.35
CA_4,2011-09-19,4970.62
CA_4,2011-09-20,4558.79
CA_4,2011-09-21,4163.06
CA_4,2011-09-22,4205.16
CA_4,2011-09-23,5140.92
CA_4,2011-09-24,5314.26
CA_4,2011-09-25,6119.29
CA_4,2011-09-26,4911.7
CA_4,2011-09-27,4431.27
CA_4,2011-09-28,4001.1
CA_4,2011-09-29,4276.26
CA_4,2011-09-30,4948.08
CA_4,2011-10-01,6152.53
CA_4,2011-10-02,6858.37
CA_4,2011-10-03,5133.61
CA_4,2011-10-04,4668.64
CA_4,2011-10-05,4629.15
CA_4,2011-10-06,4525.52
CA_4,2011-10-07,4948.66
CA_4,2011-10-08,5967.72
CA_4,2011-10-09,5699.29
CA_4,2011-10-10,5208.76
CA_4,2011-10-11,4276.27
CA_4,2011-10-12,4404.62
CA_4,2011-10-13,4808.02
CA_4,2011-10-14,5165.29
CA_4,2011-10-15,5764.35
CA_4,2011-10-16,6393.15
CA_4,2011-10-17,5329.58
CA_4,2011-10-18,4477.6
CA_4,2011-10-19,4246.6
CA_4,2011-10-20,4187.96
CA_4,2011-10-21,4710.05
CA_4,2011-10-22,5426.32
CA_4,2011-10-23,5888.77
CA_4,2011-10-24,4754.86
CA_4,2011-10-25,4010.49
CA_4,2011-10-26,4169.52
CA_4,2011-10-27,4111.45
CA_4,2011-10-28,4569.41
CA_4,2011-10-29,6210.18
CA_4,2011-10-30,6340.33
CA_4,2011-10-31,4454.09
CA_4,2011-11-01,4227.36
CA_4,2011-11-02,4228.0
CA_4,2011-11-03,4443.04
CA_4,2011-11-04,4802.17
CA_4,2011-11-05,5582.76
CA_4,2011-11-06,6932.97
CA_4,2011-11-07,5063.18
CA_4,2011-11-08,4155.86
CA_4,2011-11-09,4843.18
CA_4,2011-11-10,4339.55
CA_4,2011-11-11,4867.06
CA_4,2011-11-12,5649.03
CA_4,2011-11-13,5454.02
CA_4,2011-11-14,4786.0
CA_4,2011-11-15,4539.37
CA_4,2011-11-16,4529.49
CA_4,2011-11-17,4347.38
CA_4,2011-11-18,4653.46
CA_4,2011-11-19,5466.85
CA_4,2011-11-20,5699.03
CA_4,2011-11-21,5070.3
CA_4,2011-11-22,4327.15
CA_4,2011-11-23,5290.34
CA_4,2011-11-24,2843.33
CA_4,2011-11-25,3281.55
CA_4,2011-11-26,4409.76
CA_4,2011-11-27,5125.4800000000005
CA_4,2011-11-28,4873.38
CA_4,2011-11-29,4231.08
CA_4,2011-11-30,3716.51
CA_4,2011-12-01,4374.29
CA_4,2011-12-02,5378.84
CA_4,2011-12-03,6086.7
CA_4,2011-12-04,6395.14
CA_4,2011-12-05,4939.36
CA_4,2011-12-06,4915.26
CA_4,2011-12-07,4895.68
CA_4,2011-12-08,4472.7300000000005
CA_4,2011-12-09,4870.69
CA_4,2011-12-10,5359.45
CA_4,2011-12-11,6682.47
CA_4,2011-12-12,5241.43
CA_4,2011-12-13,4303.39
CA_4,2011-12-14,4065.19
CA_4,2011-12-15,4590.55
CA_4,2011-12-16,5153.2300000000005
CA_4,2011-12-17,5496.43
CA_4,2011-12-18,6270.78
CA_4,2011-12-19,5062.87
CA_4,2011-12-20,5045.01
CA_4,2011-12-21,4667.9
CA_4,2011-12-22,5085.94
CA_4,2011-12-23,6046.37
CA_4,2011-12-24,5090.85
CA_4,2011-12-25,0.0
CA_4,2011-12-26,3892.79
CA_4,2011-12-27,4423.92
CA_4,2011-12-28,4592.74
CA_4,2011-12-29,4379.21
CA_4,2011-12-30,5083.56
CA_4,2011-12-31,5626.22
CA_4,2012-01-01,3839.56
CA_4,2012-01-02,5732.32
CA_4,2012-01-03,4832.63
CA_4,2012-01-04,3990.4
CA_4,2012-01-05,4915.87
CA_4,2012-01-06,4994.54
CA_4,2012-01-07,6298.61
CA_4,2012-01-08,6534.04
CA_4,2012-01-09,5366.65
CA_4,2012-01-10,4490.17
CA_4,2012-01-11,4900.69
CA_4,2012-01-12,4432.21
CA_4,2012-01-13,5150.03
CA_4,2012-01-14,5938.96
CA_4,2012-01-15,6842.34
CA_4,2012-01-16,6056.08
CA_4,2012-01-17,4329.7300000000005
CA_4,2012-01-18,5043.5
CA_4,2012-01-19,4401.92
CA_4,2012-01-20,4973.48
CA_4,2012-01-21,7187.03
CA_4,2012-01-22,5922.14
CA_4,2012-01-23,5017.2
CA_4,2012-01-24,4483.81
CA_4,2012-01-25,4486.1
CA_4,2012-01-26,4503.38
CA_4,2012-01-27,5073.63
CA_4,2012-01-28,6325.62
CA_4,2012-01-29,6254.82
CA_4,2012-01-30,5165.7300000000005
CA_4,2012-01-31,4912.56
CA_4,2012-02-01,5471.25
CA_4,2012-02-02,5456.28
CA_4,2012-02-03,5777.6
CA_4,2012-02-04,7707.64
CA_4,2012-02-05,6676.32
CA_4,2012-02-06,5511.72
CA_4,2012-02-07,5152.32
CA_4,2012-02-08,5211.96
CA_4,2012-02-09,4854.87
CA_4,2012-02-10,5722.55
CA_4,2012-02-11,6510.45
CA_4,2012-02-12,7061.8
CA_4,2012-02-13,5924.47
CA_4,2012-02-14,4316.93
CA_4,2012-02-15,4328.4
CA_4,2012-02-16,4696.21
CA_4,2012-02-17,5329.87
CA_4,2012-02-18,6276.02
CA_4,2012-02-19,6251.34
CA_4,2012-02-20,5639.79
CA_4,2012-02-21,4911.58
CA_4,2012-02-22,4494.21
CA_4,2012-02-23,4728.08
CA_4,2012-02-24,4903.16
CA_4,2012-02-25,5851.25
CA_4,2012-02-26,6088.58
CA_4,2012-02-27,5088.58
CA_4,2012-02-28,4684.17
CA_4,2012-02-29,4635.41
CA_4,2012-03-01,4940.22
CA_4,2012-03-02,5421.41
CA_4,2012-03-03,6351.7
CA_4,2012-03-04,6989.75
CA_4,2012-03-05,5605.47
CA_4,2012-03-06,5793.8
CA_4,2012-03-07,5633.37
CA_4,2012-03-08,5125.72
CA_4,2012-03-09,5525.81
CA_4,2012-03-10,6614.47
CA_4,2012-03-11,7728.59
CA_4,2012-03-12,5407.65
CA_4,2012-03-13,4798.57
CA_4,2012-03-14,4440.84
CA_4,2012-03-15,5104.28
CA_4,2012-03-16,5320.39
